blackmax,Total events,Hadronizer fragment name,Generator,Cross Section,Datacard,LHE
BlackHole_BH9_MD4000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.98E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH10000_n6_fixed.lhe
BlackHole_BH9_MD4000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.52E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH11000_n2_fixed.lhe
BlackHole_BH9_MD4000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.23E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH11000_n4_fixed.lhe
BlackHole_BH9_MD4000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.40E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH11000_n6_fixed.lhe
BlackHole_BH9_MD4000_MBH5000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.49E-01,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH5000_n2_fixed.lhe
BlackHole_BH9_MD4000_MBH5000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.52E+00,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH5000_n4_fixed.lhe
BlackHole_BH9_MD4000_MBH5000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.86E+00,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH5000_n6_fixed.lhe
BlackHole_BH9_MD4000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.98E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH6000_n2_fixed.lhe
BlackHole_BH9_MD4000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.27E-01,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH6000_n4_fixed.lhe
BlackHole_BH9_MD4000_MBH6000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.18E-01,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH6000_n6_fixed.lhe
BlackHole_BH9_MD4000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.77E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH7000_n2_fixed.lhe
BlackHole_BH9_MD4000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.75E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH7000_n4_fixed.lhe
BlackHole_BH9_MD4000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.01E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH7000_n6_fixed.lhe
BlackHole_BH9_MD4000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.12E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH8000_n2_fixed.lhe
BlackHole_BH9_MD4000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.46E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH8000_n4_fixed.lhe
BlackHole_BH9_MD4000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.43E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH8000_n6_fixed.lhe
BlackHole_BH9_MD4000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.75E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH9000_n2_fixed.lhe
BlackHole_BH9_MD4000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.39E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH9000_n4_fixed.lhe
BlackHole_BH9_MD4000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.49E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD4000_MBH9000_n6_fixed.lhe
BlackHole_BH9_MD5000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.66E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH10000_n2_fixed.lhe
BlackHole_BH9_MD5000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.34E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH10000_n4_fixed.lhe
BlackHole_BH9_MD5000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.19E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH10000_n6_fixed.lhe
BlackHole_BH9_MD5000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.37E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH11000_n2_fixed.lhe
BlackHole_BH9_MD5000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.48E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH11000_n4_fixed.lhe
BlackHole_BH9_MD5000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.44E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH11000_n6_fixed.lhe
BlackHole_BH9_MD5000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.85E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH6000_n2_fixed.lhe
BlackHole_BH9_MD5000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.33E-01,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH6000_n4_fixed.lhe
BlackHole_BH9_MD5000_MBH6000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.51E-01,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH6000_n6_fixed.lhe
BlackHole_BH9_MD5000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.84E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH7000_n2_fixed.lhe
BlackHole_BH9_MD5000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.61E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH7000_n4_fixed.lhe
BlackHole_BH9_MD5000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.01E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH7000_n6_fixed.lhe
BlackHole_BH9_MD5000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.48E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH8000_n2_fixed.lhe
BlackHole_BH9_MD5000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.44E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH8000_n4_fixed.lhe
BlackHole_BH9_MD5000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.66E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH8000_n6_fixed.lhe
BlackHole_BH9_MD5000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.62E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH9000_n2_fixed.lhe
BlackHole_BH9_MD5000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.16E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH9000_n4_fixed.lhe
BlackHole_BH9_MD5000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.50E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD5000_MBH9000_n6_fixed.lhe
BlackHole_BH9_MD6000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.71E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH10000_n2_fixed.lhe
BlackHole_BH9_MD6000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.51E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH10000_n4_fixed.lhe
BlackHole_BH9_MD6000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.76E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH10000_n6_fixed.lhe
BlackHole_BH9_MD6000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.11E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH11000_n2_fixed.lhe
BlackHole_BH9_MD6000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.57E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH11000_n4_fixed.lhe
BlackHole_BH9_MD6000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.93E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH11000_n6_fixed.lhe
BlackHole_BH9_MD6000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.98E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH7000_n2_fixed.lhe
BlackHole_BH9_MD6000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.04E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH7000_n4_fixed.lhe
BlackHole_BH9_MD6000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.98E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH7000_n6_fixed.lhe
BlackHole_BH9_MD6000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.76E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH8000_n2_fixed.lhe
BlackHole_BH9_MD6000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,9.28E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH8000_n4_fixed.lhe
BlackHole_BH9_MD6000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.75E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH8000_n6_fixed.lhe
BlackHole_BH9_MD6000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.61E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH9000_n2_fixed.lhe
BlackHole_BH9_MD6000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.27E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH9000_n4_fixed.lhe
BlackHole_BH9_MD6000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,9.86E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD6000_MBH9000_n6_fixed.lhe
BlackHole_BH9_MD7000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.12E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH10000_n2_fixed.lhe
BlackHole_BH9_MD7000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.04E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH10000_n4_fixed.lhe
